"['Diabetic', 'children']","['Disease', 'compound', 'ROOT', 'prep', 'pobj', 'Species']",The Sweeney Diabetic Foundation camp for diabetic children.
"['diabetic', 'children']","['Disease', 'pobj', 'Species']",The Sweeney Diabetic Foundation camp for diabetic children.
"['nephrotic_syndrome', 'children']","['Disease', 'prep', 'pobj', 'Species']",The nephrotic_syndrome in children. I. Clinical response to nitrogen mustard therapy.
"['Pseudomonas_infections', 'infants']","['Disease', 'prep', 'pobj', 'Species']",Pseudomonas_infections in infants and children.
"['Pseudomonas_infections', 'children']","['Disease', 'prep', 'pobj', 'conj', 'Species']",Pseudomonas_infections in infants and children.
"['Pseudomonas_infections', 'infants']","['Disease', 'prep', 'pobj', 'Species']",Pseudomonas_infections in infants and children.
"['intestinal_paralysis', 'dogs']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'Species']",Loss of cellular potassium as a cause of intestinal_paralysis in dogs.
"['pneumonitis', 'cats']","['Disease', 'prep', 'pobj', 'Species']",Incidence of feline pneumonitis in laboratory cats.
"['Vesical_neck_obstruction', 'women']","['Disease', 'prep', 'pobj', 'Species']",Vesical_neck_obstruction in women.
"['fractures', 'children']","['Disease', 'prep', 'pobj', 'Species']",[Healing time of fractures of long bones in children].
"['convulsions', 'patients']","['Disease', 'prep', 'pobj', 'Species']",[Non-tetanic convulsions in patients with thyroidectomy].
"['hypertensive', 'patients']","['Disease', 'pobj', 'Species']",[Behavior of the eosinophils after methionine applications in hypertensive patients].
"['tuberculosis', 'children']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'Species']",[Use of rimifon in tuberculosis in children (preliminary report)].
"['anemia', 'women']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'Species']",[Therapy of most frequent types of anemia in women].
"['diabetes', 'children']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Some aspects of diabetes in children].
"['leptospirosis', 'man']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Serodiagnosis of leptospirosis in man].
"['hypertension', 'rats']","['Disease', 'prep', 'pobj', 'Species']",II. Establishment of hypertension in rats; hypertension caused by perinephritis.
"['Herpes_zoster', 'infant']","['Disease', 'ROOT', 'prep', 'pobj', 'acl', 'prep', 'pobj', 'Species']",Herpes_zoster; report of a case occurring in an infant eight months old.
"['mastoiditis', 'infant']","['Disease', 'conj', 'Species']",[Occult mastoiditis and infant toxicosis].
"['dispersal_of_Phytophthora_palmivora', 'Theobroma_cacao']","['Disease', 'acl', 'dobj', 'prep', 'pobj', 'Species']","Airborne dispersal_of_Phytophthora_palmivora, causing blackpod disease of Theobroma_cacao."
"['hyperthyroidism', 'rabbit']","['Disease', 'prep', 'pobj', 'Species']",[Determination of the fright hyperthyroidism of the wild rabbit by radioactive iodine].
"['venereal_disease', 'patients']","['Disease', 'pobj', 'Species']",New policy on management of indigent venereal_disease patients.
"['Allergic_dermal_respiratory_syndrome', 'children']","['Disease', 'prep', 'pobj', 'Species']",Allergic_dermal_respiratory_syndrome in children.
"['Sinusitis', 'children']","['Disease', 'prep', 'pobj', 'Species']",Sinusitis in children and infants.
"['Sinusitis', 'infants']","['Disease', 'prep', 'pobj', 'conj', 'Species']",Sinusitis in children and infants.
"['Sinusitis', 'children']","['Disease', 'prep', 'pobj', 'Species']",Sinusitis in children and infants.
"['Herpes_zoster', 'patients']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'Species']",Herpes_zoster during cortisone therapy in three patients with rheumatoid_arthritis.
"['Adenomyosis', 'women']","['Disease', 'conj', 'prep', 'pobj', 'Species']",Adenomyosis; its conservative surgical treatment (hysteroplasty) in young women.
"['catarrhal_infections', 'patients']","['Disease', 'prep', 'pobj', 'Species']",[Incidence of catarrhal_infections in patients admitted to the Martinsvej children's hospital 1948].
"['catarrhal_infections', 'children']","['Disease', 'prep', 'pobj', 'acl', 'prep', 'pobj', 'poss', 'Species']",[Incidence of catarrhal_infections in patients admitted to the Martinsvej children's hospital 1948].
"['catarrhal_infections', 'patients']","['Disease', 'prep', 'pobj', 'Species']",[Incidence of catarrhal_infections in patients admitted to the Martinsvej children's hospital 1948].
"['pneumonia', 'children']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Single dose procaine penicillin injection for pneumonia in children].
"['diabetes', 'infants']","['Disease', 'prep', 'conj', 'pobj', 'Species']",[Prognosis of pregnancy diabetes and of infants of diabetic mothers].
"['Angiomatosis', 'infants']","['Disease', 'prep', 'pobj', 'Species']",[Angiomatosis in infants].
"['edema', 'infants']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Certain obstetrical factors in meningeal edema and hemorrhage in newborn infants].
"['hemorrhage', 'infants']","['Disease', 'pobj', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Certain obstetrical factors in meningeal edema and hemorrhage in newborn infants].
"['obesity', 'mice']","['Disease', 'prep', 'pobj', 'Species']",HEREDITARY obesity of mice.
"['seborrheic_dermatitis', 'man']","['Disease', 'prep', 'pobj', 'Species']",VITAMIN B6 and seborrheic_dermatitis in man.
"['Dermatitis', 'children']","['Disease', 'acl', 'agent', 'pobj', 'prep', 'pobj', 'Species']",[Dermatitis caused by plants in school children].
"['pulmonary_tuberculosis', 'patients']","['Disease', 'pobj', 'prep', 'pobj', 'Species']",[Bronchostenosis to pulmonary_tuberculosis observation on 1390 bronchoscopized patients].
"['Albers_Schoenberg_disease', 'child']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Case of Albers_Schoenberg_disease in a child].
"['congenital_fragilitas_ossium', 'child']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Case of congenital_fragilitas_ossium in a mongoloid child].
"['nephrotic_syndrome', 'children']","['Disease', 'prep', 'pobj', 'Species']",Adrenocorticotrophic hormone (ACTH) therapy of the nephrotic_syndrome in children.
"['rheumatic_fever', 'children']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",Differential diagnosis of rheumatic_fever in children without the aid of advanced laboratory facilities.
"['liver_disease', 'cattle']","['Disease', 'prep', 'pobj', 'Species']",Flocculation tests in the detection of liver_disease in cattle.
"['Coxsackie_virus', 'mouse']","['Disease', 'prep', 'pobj', 'compound', 'Species']",Adaptation of Group B Coxsackie_virus to adult mouse pancreas.
"['hypersensitivity', 'guinea_pig']","['Disease', 'prep', 'pobj', 'Species']",The influence of cortisone on the passive transfer of tuberculin hypersensitivity in the guinea_pig.
"['chromoblastomycosis', 'man']","['Disease', 'prep', 'pobj', 'Species']",Experimental chromoblastomycosis in man.
"['Deep_infection', 'mice']","['Disease', 'prep', 'pobj', 'Species']",Deep_infection of mice with Trichophyton_rubrum (purpureum).
"['Deep_infection', 'Trichophyton_rubrum']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'Species']",Deep_infection of mice with Trichophyton_rubrum (purpureum).
"['Deep_infection', 'mice']","['Disease', 'prep', 'pobj', 'Species']",Deep_infection of mice with Trichophyton_rubrum (purpureum).
"['tumors', 'mice']","['Disease', 'prep', 'pobj', 'Species']",A review of some spontaneous tumors in noninbred mice.
"['Splenomegaly', 'guinea_pigs']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'prep', 'pobj', 'Species']",Splenomegaly with excess numbers of Kurloff cells in guinea_pigs treated with stilbestrol.
"['psychotic', 'patients']","['Disease', 'pobj', 'Species']",Form of living organisms in psychotic patients.
"['spring_summer_encephalitis', 'human']","['Disease', 'appos', 'prep', 'pobj', 'prep', 'pobj', 'Species']",Russian spring_summer_encephalitis; clinicopathologic report of a case in the human.
"['essential_fatty_acid_deficiency', 'mice']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'prep', 'pobj', 'Species']",Studies on essential_fatty_acid_deficiency in three strains of mice.
"['Dermatosis', 'rats']","['Disease', 'prep', 'pobj', 'Species']",Dermatosis in weanling rats fed lactose diets. I. The influence of relative humidity and diet.
"['acrodynia', 'rats']","['Disease', 'prep', 'dobj', 'prep', 'pobj', 'Species']",Factors affecting the development of acrodynia in pyridoxine-deficient rats.
"['toxicity', 'rat']","['Disease', 'prep', 'pobj', 'Species']",Chronic sodium_chloride toxicity in the albino rat. I. Growth on a purified diet containing various levels of sodium chloride.
"['deficiency_and_lactation', 'rats']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",The relation between vitamin_B12 deficiency_and_lactation in rats fed purified casein rations.
"['nephrotic_syndrome', 'children']","['Disease', 'prep', 'pobj', 'Species']",The nephrotic_syndrome in children. II. Observations concerning certain acute phase reactants.
"['carcinoma_of_the_liver', 'boy']","['Disease', 'prep', 'pobj', 'Species']",Primary carcinoma_of_the_liver in a boy aged 20 months.
"['Injury_of_the_kidney', 'children']","['Disease', 'prep', 'pobj', 'Species']",Injury_of_the_kidney in children.
"['Fibromatosis', 'children']","['Disease', 'prep', 'pobj', 'Species']",Fibromatosis in children.
"['pallor', 'children']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'Species']",[Observations on postoperative syndrome of pallor and hyperthermia in children].
"['hyperthermia', 'children']","['Disease', 'pobj', 'prep', 'pobj', 'prep', 'pobj', 'Species']",[Observations on postoperative syndrome of pallor and hyperthermia in children].
"['Tuberculosis', 'children']","['Disease', 'prep', 'pobj', 'Species']",Tuberculosis in children.
"['convulsions', 'children']","['Disease', 'prep', 'pobj', 'Species']",Recurrent convulsions in children.
"['primary_infection', 'children']","['Disease', 'prep', 'pobj', 'Species']",The primary_infection in tuberculosis in children.
"['tuberculosis', 'children']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",The primary_infection in tuberculosis in children.
"['Neoplasms', 'cats']","['Disease', 'prep', 'pobj', 'Species']",Neoplasms in cats.
"['blastomycosis', 'mice']","['Disease', 'prep', 'pobj', 'Species']",Effect of stilbamidine on blastomycosis in mice.
"['tuberculosis', 'children']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'prep', 'pobj', 'Species']",[Results of radiological and allergometric patch test examination and of Mantoux reaction on the frequency of tuberculosis in children from a grammar school in Modena].
"['septicemia', 'S._choleraesuis']","['Disease', 'prep', 'pobj', 'Species']",[Postpartum septicemia from S._choleraesuis].
"['Virus', 'human']","['Disease', 'amod', 'ROOT', 'prep', 'pobj', 'amod', 'Species']",Virus-like bodies in human cancer; a electron-microscope study of the filtrable components of normal and neoplastic tissue.
"['gastro_enteritis', 'children']","['Disease', 'prep', 'acl', 'prep', 'pobj', 'Species']",Anaerogenic paracolon bacilli associated with gastro_enteritis in children.
"['Chronic_pyuria', 'children']","['Disease', 'prep', 'pobj', 'Species']",Chronic_pyuria in children.
"['hypothyroidism', 'rabbit']","['Disease', 'pobj', 'prep', 'pobj', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Behavior of serum cholesterolase in chemical hyper- and hypothyroidism in the rabbit].
"['tuberculosis', 'guinea_pig']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'compound', 'Species']",[Research on experimental tuberculosis in the guinea_pig relation to the inoculation site. I].
"['Coccidiosis', 'man']","['Disease', 'prep', 'pobj', 'Species']",[Coccidiosis and distomiasis in man in Colombia].
"['diabetes', 'children']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Some aspects of diabetes in children].
"['Leptospira_infections', 'children']","['Disease', 'prep', 'pobj', 'Species']",[Leptospira_infections in children].
"['Pasteurella_infection', 'swine']","['Disease', 'prep', 'pobj', 'Species']",[Pasteurella_infection in swine].
"['hereditary_obesity_diabetes_syndrome', 'mice']","['Disease', 'prep', 'pobj', 'Species']","Metabolic, nutritional and endocrine studies of the hereditary_obesity_diabetes_syndrome of mice and mechanism of its development."
"['petrositis', 'patient']","['Disease', 'prep', 'pobj', 'Species']",Acute petrositis and mastoiditis in a patient presenting certain unusual diagnostic and therapeutic problems.
"['mastoiditis', 'patient']","['Disease', 'ROOT', 'prep', 'pobj', 'Species']",Acute petrositis and mastoiditis in a patient presenting certain unusual diagnostic and therapeutic problems.
"['Abnormal_movements', 'child']","['Disease', 'prep', 'pobj', 'Species']",[Abnormal_movements in Wilson's_disease in a child].
"[""Wilson's_disease"", 'child']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Abnormal_movements in Wilson's_disease in a child].
"['hemorrhage', 'infant']","['Disease', 'prep', 'pobj', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",[Anatomical and pathological contribution to the study of hemorrhage of the adrenals in newborn infant].
"['hyperthermia', 'rat']","['Disease', 'pobj', 'prep', 'pobj', 'prep', 'pobj', 'Species']",[Effect of castration and hyperthermia on striated muscles of the albino rat].
"['primary_tumors', 'dogs']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'Species']",[Contribution to the study of primary_tumors of the spinal dura mater in dogs].
"['pulmonary_tuberculosis', 'rabbits']","['Disease', 'prep', 'pobj', 'Species']",[PAS alone and associated with streptomycin in the treatment of experimental miliary pulmonary_tuberculosis in rabbits].
"['tuberculosis', 'guinea_pig']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'Species']","[Differential findings on the evolution of experimental tuberculosis in the guinea_pig treated with cortisone, streptomycin and cortisone-streptomycin combined]."
"['acute_myeloid_leukemia', 'guinea_pigs']","['Disease', 'prep', 'pobj', 'prep', 'ccomp', 'ROOT', 'nsubj', 'prep', 'pobj', 'prep', 'pobj', 'Species']",[Morphologic and experimental studies on the pathogenesis of acute_myeloid_leukemia; pathology of the bone marrow in guinea_pigs inoculated with the blood from human acute_myeloblastic_leukemia].
"['acute_myeloid_leukemia', 'human']","['Disease', 'prep', 'pobj', 'prep', 'ccomp', 'ROOT', 'prep', 'pobj', 'prep', 'pobj', 'amod', 'Species']",[Morphologic and experimental studies on the pathogenesis of acute_myeloid_leukemia; pathology of the bone marrow in guinea_pigs inoculated with the blood from human acute_myeloblastic_leukemia].
"['acute_myeloid_leukemia', 'guinea_pigs']","['Disease', 'prep', 'pobj', 'prep', 'ccomp', 'ROOT', 'nsubj', 'prep', 'pobj', 'prep', 'pobj', 'Species']",[Morphologic and experimental studies on the pathogenesis of acute_myeloid_leukemia; pathology of the bone marrow in guinea_pigs inoculated with the blood from human acute_myeloblastic_leukemia].
"['sciatica', 'patients']","['Disease', 'pobj', 'Species']",[A thousand radiographs of sciatica patients taken in a recumbent position].
"['Angioma', 'patient']","['Disease', 'prep', 'pobj', 'Species']",[Angioma of the first lumbar vertebra in a patient with spina Biffida occulta; clinical note].
"['anxiety_states', 'children']","['Disease', 'prep', 'ROOT', 'prep', 'pobj', 'Species']",The treatment of anxiety_states in children by play interviews.
"['pneumonia', 'infants']","['Disease', 'prep', 'pobj', 'prep', 'pobj', 'Species']",[Application of albomycin in pneumonia in infants during their first months of life].
"['sarcoma', 'girl']","['Disease', 'ROOT', 'prep', 'pobj', 'Species']",[Polypous polymorphous sarcoma of the cervix uteri in a 3-year-old girl].
"['diabetic', 'patient']","['Disease', 'pobj', 'Species']",A brighter outlook for the juvenile diabetic patient.
"['gastric_cancers', 'human']","['Disease', 'conj', 'amod', 'Species']","Biochemical studies on carbohydrates. CLVI. On the sugar components of the hexosamine-containing carbohydrates from gastric_cancers, normal human gastric mucosa and human liver and of the glacial acetic_acid-soluble proteins from those tissues as well as a metastasis in liver of gastric_cancer."
"['gastric_cancers', 'human']","['Disease', 'conj', 'conj', 'amod', 'Species']","Biochemical studies on carbohydrates. CLVI. On the sugar components of the hexosamine-containing carbohydrates from gastric_cancers, normal human gastric mucosa and human liver and of the glacial acetic_acid-soluble proteins from those tissues as well as a metastasis in liver of gastric_cancer."
